DEBIT	CREDIT	TRANSFERID	CREATEDDATE
0.02	0.55	1478875355	30-DEC-25
0.02	0.3	1478875372	30-DEC-25
0.02	0.55	1478875406	30-DEC-25
0	0.5	1478875495	30-DEC-25
0.02	0.55	1478875529	30-DEC-25
0	0.12	1478875542	30-DEC-25
0	0.5	1478875562	30-DEC-25
0	1.5	1478875651	30-DEC-25
0	0.5	1478875661	30-DEC-25
0.02	20.0625	1478875714	30-DEC-25
0	0.3	1478875740	30-DEC-25
0	0.5	1478875806	30-DEC-25
0	0.5	1478875818	30-DEC-25
0.02	0.55	1478875903	30-DEC-25
0	0.5	1478876061	30-DEC-25
0.5	0	1478876121	30-DEC-25
0	0.5	1478876167	30-DEC-25
0.02	0.3	1478876215	30-DEC-25
17.5	0	1478876221	30-DEC-25
0	0.5	1478876358	30-DEC-25
0	0.2	1478876390	30-DEC-25
0	0.25	1478876443	30-DEC-25
0	0.2	1478876484	30-DEC-25
0	20	1478876504	30-DEC-25
0	0.5	1478876526	30-DEC-25
0	0.5	1478876599	30-DEC-25
0	7	1478876668	30-DEC-25
0.1	0	1478876734	30-DEC-25
0.02	0.55	1478876772	30-DEC-25
0.02	0.55	1478876812	30-DEC-25
0	0.5	1478876863	30-DEC-25
1.5	0	1478876904	30-DEC-25
0	0.5	1478876933	30-DEC-25
0.02	0.55	1478877130	30-DEC-25
0.02	0.55	1478877232	30-DEC-25
0.02	0.55	1478877248	30-DEC-25
0.3	0	1478877444	30-DEC-25
0	0.12	1478877445	30-DEC-25
0	0.5	1478877537	30-DEC-25
0.02	0.55	1478877635	30-DEC-25
0	0.5	1478877679	30-DEC-25
0.46	0	1478877681	30-DEC-25
0.02	0.3	1478877682	30-DEC-25
0.1	0	1478877853	30-DEC-25
0	0.5	1478877892	30-DEC-25
0	0.5	1478877915	30-DEC-25
0	0.5	1478877931	30-DEC-25
0	0.25	1478878070	30-DEC-25
0	0.5	1478878113	30-DEC-25
0.02	0.55	1478878125	30-DEC-25
0	0.5	1478878232	30-DEC-25
0.02	0.55	1478878300	30-DEC-25
1	0	1478878422	30-DEC-25
0.25	0	1478878440	30-DEC-25
0	0.5	1478878478	30-DEC-25
0	0.25	1478878631	30-DEC-25
0	0.5	1478878691	30-DEC-25
0	6.5	1478878713	30-DEC-25
0	0.5	1478878744	30-DEC-25
0	0.1	1478878875	30-DEC-25
0.02	0.55	1478878892	30-DEC-25
0	0.5	1478878893	30-DEC-25
0	0.5	1478878921	30-DEC-25
0.02	0.17	1478878968	30-DEC-25
0.02	0.17	1478879023	30-DEC-25
0	0.5	1478879111	30-DEC-25
0	0.5	1478879114	30-DEC-25
1	0	1478879246	30-DEC-25
0	0.5	1478879316	30-DEC-25
0	0.5	1478879434	30-DEC-25
0.02	0.55	1478879439	30-DEC-25
0	2	1478879448	30-DEC-25
0	0.5	1478879561	30-DEC-25
0.02	0.55	1478879574	30-DEC-25
0.02	0.55	1478879833	30-DEC-25
0.02	0.55	1478879988	30-DEC-25
0.3	0	1478880038	30-DEC-25
0.02	0.25	1478880130	30-DEC-25
0.02	0.45	1478880249	30-DEC-25
0.02	0.55	1478880350	30-DEC-25
0	0.25	1478880363	30-DEC-25
0.5	0	1478880411	30-DEC-25
0	0.5	1478880490	30-DEC-25
0.02	1.05	1478880544	30-DEC-25
0.02	0.55	1478880548	30-DEC-25
0	0.5	1478880603	30-DEC-25
0	0.5	1478880637	30-DEC-25
0	0.5	1478880686	30-DEC-25
0	0.5	1478880772	30-DEC-25
0.1	0	1478880795	30-DEC-25
0	0.5	1478880804	30-DEC-25
0	0.5	1478880809	30-DEC-25
0.8	0	1478880845	30-DEC-25
0.2	0	1478881049	30-DEC-25
0.5	0	1478881175	30-DEC-25
0.02	0.55	1478881297	30-DEC-25
0	0.5	1478881310	30-DEC-25
0	0.25	1478881502	30-DEC-25
0	0.12	1478881540	30-DEC-25
0	0.25	1478881585	30-DEC-25
0	0.5	1478881917	30-DEC-25
0	0.5	1478881966	30-DEC-25
25	0	1478882042	30-DEC-25
0	0.5	1478882181	30-DEC-25
0.02	0.55	1478882198	30-DEC-25
0.02	0.55	1478882206	30-DEC-25
0.02	0.55	1478882245	30-DEC-25
0	0.12	1478882270	30-DEC-25
0.25	0	1478882286	30-DEC-25
0	0.5	1478882318	30-DEC-25
0	0.5	1478882538	30-DEC-25
0	0.25	1478882802	30-DEC-25
0.02	0.55	1478882851	30-DEC-25
0.02	0.3	1478883287	30-DEC-25
0	0.3	1478883363	30-DEC-25
0	0.25	1478883437	30-DEC-25
0.02	0.55	1478883698	30-DEC-25
0	0.25	1478883912	30-DEC-25
0.02	0.55	1478883925	30-DEC-25
0.02	0.55	1478883982	30-DEC-25
0	0.5	1478883996	30-DEC-25
0.02	1.05	1478884211	30-DEC-25
0.02	0.55	1478884220	30-DEC-25
0.02	0.55	1478884263	30-DEC-25
0	0.4	1478884327	30-DEC-25
0.02	0.3	1478884519	30-DEC-25
0.02	9.1	1478884521	30-DEC-25
0	0.5	1478884531	30-DEC-25
0.3	0	1478884633	30-DEC-25
0	0.25	1478884636	30-DEC-25
0.1	0	1478884723	30-DEC-25
0.3	0	1478884742	30-DEC-25
0	0.25	1478884834	30-DEC-25
0.02	0.55	1478884895	30-DEC-25
0.02	0.55	1478884918	30-DEC-25
0	0.5	1478884981	30-DEC-25
0	0.5	1478884984	30-DEC-25
15	0	1478884991	30-DEC-25
0.02	0.55	1478885093	30-DEC-25
0	0.5	1478885121	30-DEC-25
0	0.12	1478885196	30-DEC-25
0	0.5	1478885248	30-DEC-25
0	0.5	1478885273	30-DEC-25
0.02	0.55	1478885309	30-DEC-25
0.02	1.05	1478885362	30-DEC-25
0	0.12	1478885370	30-DEC-25
0.02	0.55	1478885379	30-DEC-25
0	0.3	1478885418	30-DEC-25
0	0.5	1478885529	30-DEC-25
0	0.5	1478885531	30-DEC-25
0	0.5	1478885587	30-DEC-25
0.5	0	1478885662	30-DEC-25
0	0.5	1478885783	30-DEC-25
0	1.4	1478885818	30-DEC-25
0.02	0.55	1478886032	30-DEC-25
0.5	0	1478886039	30-DEC-25
0.02	0.55	1478886084	30-DEC-25
0.02	0.55	1478886136	30-DEC-25
0.02	0.55	1478886138	30-DEC-25
0	0.5	1478886199	30-DEC-25
0	0.25	1478886267	30-DEC-25
0.02	0.17	1478886288	30-DEC-25
0	0.25	1478886289	30-DEC-25
0.02	1.05	1478886369	30-DEC-25
0.02	0.55	1478886451	30-DEC-25
0.02	0.55	1478886472	30-DEC-25
0.02	0.55	1478886530	30-DEC-25
0	0.5	1478886567	30-DEC-25
0	0.5	1478886578	30-DEC-25
0	0.12	1478886736	30-DEC-25
0	0.5	1478886822	30-DEC-25
0	0.5	1478886878	30-DEC-25
0.02	0.55	1478887022	30-DEC-25
0	0.5	1478887035	30-DEC-25
0	0.5	1478887447	30-DEC-25
0.25	0	1478887521	30-DEC-25
0	0.5	1478887525	30-DEC-25
0.02	0.55	1478887570	30-DEC-25
0.02	0.55	1478887589	30-DEC-25
0.7	0	1478887603	30-DEC-25
0	0.5	1478887626	30-DEC-25
1.5	0	1478887693	30-DEC-25
0	0.5	1478887750	30-DEC-25
0.02	0.55	1478887757	30-DEC-25
0.02	0.55	1478887857	30-DEC-25
0.02	0.55	1478887881	30-DEC-25
0	0.5	1478887903	30-DEC-25
0	0.5	1478888330	30-DEC-25
0.02	0.55	1478888370	30-DEC-25
5	0	1478888428	30-DEC-25
0	0.5	1478888478	30-DEC-25
0	0.5	1478888537	30-DEC-25
0	0.5	1478888587	30-DEC-25
0	0.5	1478888885	30-DEC-25
0	0.5	1478889044	30-DEC-25
0	0.12	1478889061	30-DEC-25
0	0.5	1478889134	30-DEC-25
0	0.5	1478889220	30-DEC-25
0.02	1.05	1478889236	30-DEC-25
0.1	0	1478889286	30-DEC-25
0	0.5	1478889354	30-DEC-25
0.02	0.45	1478889367	30-DEC-25
10	0	1478889753	30-DEC-25
1.5	0	1478889814	30-DEC-25
0.02	0.55	1478889838	30-DEC-25
0	0.25	1478889854	30-DEC-25
0	0.5	1478889857	30-DEC-25
0	0.12	1478889884	30-DEC-25
0.3	0	1478889907	30-DEC-25
0.02	0.55	1478889993	30-DEC-25
0	0.5	1478890110	30-DEC-25
0.02	0.55	1478890140	30-DEC-25
0	0.9	1478890181	30-DEC-25
6	0	1478890255	30-DEC-25
0	0.5	1478890315	30-DEC-25
0.02	0.55	1478890331	30-DEC-25
0	0.5	1478890405	30-DEC-25
0.02	0.55	1478890436	30-DEC-25
0	0.7	1478890623	30-DEC-25
0	0.5	1478890653	30-DEC-25
0	0.5	1478890727	30-DEC-25
1	0	1478890770	30-DEC-25
0	0.5	1478890945	30-DEC-25
0	0.5	1478891015	30-DEC-25
0	0.12	1478891020	30-DEC-25
0.02	0.55	1478891092	30-DEC-25
0.02	0.55	1478891117	30-DEC-25
0	0.5	1478891400	30-DEC-25
0	0.5	1478891496	30-DEC-25
0	0.25	1478891625	30-DEC-25
0	0.5	1478891670	30-DEC-25
0.3	0	1478891724	30-DEC-25
0.02	0.55	1478891869	30-DEC-25
0	0.5	1478891965	30-DEC-25
0	0.5	1478891980	30-DEC-25
0.02	0.55	1478892027	30-DEC-25
0	0.5	1478892165	30-DEC-25
0	0.25	1478892184	30-DEC-25
0	0.25	1478892220	30-DEC-25
0	0.5	1478892282	30-DEC-25
0	0.5	1478892386	30-DEC-25
0.25	0	1478892602	30-DEC-25
0.02	0.55	1478892771	30-DEC-25
0	0.12	1478892802	30-DEC-25
0	0.5	1478892807	30-DEC-25
0	0.5	1478892876	30-DEC-25
0.3	0	1478892924	30-DEC-25
0	3	1478893034	30-DEC-25
0	0.5	1478893130	30-DEC-25
0	2.9	1478893229	30-DEC-25
0	0.5	1478893258	30-DEC-25
0	0.5	1478893294	30-DEC-25
0.02	0.55	1478893356	30-DEC-25
0.02	0.65	1478893397	30-DEC-25
0	0.5	1478893504	30-DEC-25
0	1	1478893549	30-DEC-25
0.02	0.55	1478893684	30-DEC-25
0	0.5	1478893717	30-DEC-25
0.02	0.3	1478893745	30-DEC-25
0	0.25	1478893759	30-DEC-25
0	0.25	1478893840	30-DEC-25
0.02	0.55	1478894002	30-DEC-25
0	0.25	1478894022	30-DEC-25
0	0.5	1478894224	30-DEC-25
0	0.5	1478894279	30-DEC-25
0	0.12	1478894344	30-DEC-25
0	0.5	1478894362	30-DEC-25
0.5	0	1478894368	30-DEC-25
4.5	0	1478894415	30-DEC-25
0.3	0	1478894505	30-DEC-25
0.02	0.55	1478894657	30-DEC-25
0.02	1.05	1478894932	30-DEC-25
0	0.5	1478895051	30-DEC-25
0	0.5	1478895116	30-DEC-25
0.02	0.65	1478895147	30-DEC-25
0	1	1478895251	30-DEC-25
0.2	0	1478895274	30-DEC-25
0.2	0	1478895281	30-DEC-25
0.02	0.55	1478895438	30-DEC-25
0.02	0.55	1478895455	30-DEC-25
0	0.5	1478895602	30-DEC-25
0	0.5	1478895605	30-DEC-25
0	0.5	1478895623	30-DEC-25
0	0.5	1478895716	30-DEC-25
0	0.5	1478895758	30-DEC-25
0	0.12	1478895777	30-DEC-25
0	0.5	1478895871	30-DEC-25
1.8	0	1478895981	30-DEC-25
0.02	2.1	1478895997	30-DEC-25
0.02	0.55	1478896080	30-DEC-25
0.02	0.55	1478896160	30-DEC-25
0.02	0.55	1478896214	30-DEC-25
0	0.5	1478896231	30-DEC-25
0	0.5	1478896347	30-DEC-25
2	0	1478896430	30-DEC-25
0	1	1478896436	30-DEC-25
0	3	1478896451	30-DEC-25
0.02	0.55	1478896502	30-DEC-25
0.02	0.55	1478896530	30-DEC-25
0.2	0	1478896570	30-DEC-25
0.02	0.3	1478896614	30-DEC-25
0	0.5	1478896679	30-DEC-25
0	0.5	1478896696	30-DEC-25
0	0.12	1478896720	30-DEC-25
0	0.25	1478896785	30-DEC-25
5	0	1478896984	30-DEC-25
0.2	0	1478897006	30-DEC-25
0	0.25	1478897110	30-DEC-25
0	0.5	1478897225	30-DEC-25
0.02	0.55	1478897300	30-DEC-25
0.02	0.55	1478897345	30-DEC-25
0	0.5	1478897588	30-DEC-25
0	0.25	1478897605	30-DEC-25
0	0.5	1478897761	30-DEC-25
0	0.25	1478897778	30-DEC-25
0	0.5	1478897824	30-DEC-25
0	0.5	1478897897	30-DEC-25
0	1	1478897902	30-DEC-25
0.02	0.55	1478897961	30-DEC-25
0	0.5	1478898049	30-DEC-25
0	0.25	1478898105	30-DEC-25
0	0.25	1478898145	30-DEC-25
0.02	0.55	1478898149	30-DEC-25
0	0.5	1478898273	30-DEC-25
0	0.5	1478898274	30-DEC-25
0.05	0	1478898349	30-DEC-25
0	0.1	1478898355	30-DEC-25
0.02	0.55	1478898486	30-DEC-25
0	0.5	1478898706	30-DEC-25
0.02	0.55	1478898710	30-DEC-25
0	0.5	1478898711	30-DEC-25
0	0.5	1478898771	30-DEC-25
0	0.5	1478898815	30-DEC-25
0	0.5	1478898826	30-DEC-25
0.4	0	1478899020	30-DEC-25
0	0.5	1478899022	30-DEC-25
0	0.5	1478899081	30-DEC-25
0.02	0.55	1478899092	30-DEC-25
0	0.12	1478899107	30-DEC-25
0.05	0	1478899121	30-DEC-25
0.02	0.55	1478899302	30-DEC-25
0	0.5	1478899330	30-DEC-25
0.02	0.55	1478899338	30-DEC-25
0.7	0	1478899382	30-DEC-25
0.02	0.55	1478899476	30-DEC-25
0	0.12	1478899638	30-DEC-25
2	0	1478899725	30-DEC-25
0.02	0.55	1478899779	30-DEC-25
0.4	0	1478899817	30-DEC-25
0.02	0.55	1478899837	30-DEC-25
0	0.5	1478899842	30-DEC-25
0.02	0.17	1478899873	30-DEC-25
2.5	0	1478899942	30-DEC-25
0	0.5	1478899997	30-DEC-25
0.02	0.55	1478900064	30-DEC-25
0.02	0.55	1478900070	30-DEC-25
0	0.5	1478900147	30-DEC-25
0	2	1478900158	30-DEC-25
0	0.5	1478900190	30-DEC-25
0.02	0.55	1478900198	30-DEC-25
0	0.1	1478900227	30-DEC-25
0	0.25	1478900290	30-DEC-25
0	0.5	1478900489	30-DEC-25
0	0.2	1478900661	30-DEC-25
0	0.5	1478900673	30-DEC-25
0.02	0.55	1478900691	30-DEC-25
0	0.5	1478900803	30-DEC-25
0	0.5	1478900941	30-DEC-25
0	0.5	1478901091	30-DEC-25
0	0.5	1478901140	30-DEC-25
0	0.5	1478901156	30-DEC-25
0.02	0.55	1478901207	30-DEC-25
2	0	1478901269	30-DEC-25
0	1	1478901285	30-DEC-25
0	0.5	1478901292	30-DEC-25
0	0.25	1478901380	30-DEC-25
0	0.12	1478901480	30-DEC-25
0	0.5	1478901499	30-DEC-25
0.02	0.55	1478901790	30-DEC-25
0.02	0.55	1478901800	30-DEC-25
0	0.7	1478901815	30-DEC-25
0	0.12	1478901904	30-DEC-25
0	0.5	1478901941	30-DEC-25
0	0.5	1478901986	30-DEC-25
0.5	0	1478902017	30-DEC-25
0.7	0	1478902023	30-DEC-25
0	0.5	1478902086	30-DEC-25
0	0.5	1478902127	30-DEC-25
0.5	0	1478902263	30-DEC-25
0.25	0	1478902325	30-DEC-25
1.5	0	1478902525	30-DEC-25
0.02	0.55	1478902532	30-DEC-25
0.02	1.05	1478902563	30-DEC-25
0	0.1	1478902615	30-DEC-25
0	0.25	1478902730	30-DEC-25
0.02	0.55	1478902758	30-DEC-25
0.02	0.3	1478902793	30-DEC-25
0.02	0.55	1478902849	30-DEC-25
0	0.5	1478903109	30-DEC-25
0.02	1.6	1478903251	30-DEC-25
0	5.5	1478903300	30-DEC-25
0	0.5	1478903312	30-DEC-25
0	0.5	1478903323	30-DEC-25
0.02	0.55	1478903371	30-DEC-25
0	0.25	1478903414	30-DEC-25
0.5	0	1478903420	30-DEC-25
0	0.5	1478903444	30-DEC-25
0.02	0.55	1478903459	30-DEC-25
0.02	0.55	1478903488	30-DEC-25
0	0.3	1478903575	30-DEC-25
0.7	0	1478903594	30-DEC-25
0	0.5	1478903609	30-DEC-25
0	0.12	1478903659	30-DEC-25
0	0.11	1478903661	30-DEC-25
0.02	0.55	1478903721	30-DEC-25
0.02	0.55	1478903734	30-DEC-25
0.02	0.55	1478903809	30-DEC-25
0	0.12	1478903812	30-DEC-25
0.02	0.3	1478903909	30-DEC-25
0	0.5	1478903925	30-DEC-25
0.02	0.55	1478903984	30-DEC-25
8	0	1478904024	30-DEC-25
0.02	0.55	1478904087	30-DEC-25
0	0.12	1478904107	30-DEC-25
0.02	0.55	1478904161	30-DEC-25
0.02	0.55	1478904212	30-DEC-25
0.5	0	1478904257	30-DEC-25
0	0.12	1478904271	30-DEC-25
0.7	0	1478904341	30-DEC-25
0.3	0	1478904359	30-DEC-25
0.02	0.55	1478904363	30-DEC-25
0	0.8	1478904405	30-DEC-25
0	3	1478904521	30-DEC-25
0	0.5	1478904525	30-DEC-25
0.2	0	1478904533	30-DEC-25
0	0.5	1478904597	30-DEC-25
0	0.5	1478904608	30-DEC-25
0	0.5	1478904689	30-DEC-25
0	0.5	1478904750	30-DEC-25
0.12	0	1478904796	30-DEC-25
0	0.5	1478904821	30-DEC-25
0.02	0.55	1478904850	30-DEC-25
0	0.25	1478904861	30-DEC-25
0	0.5	1478904903	30-DEC-25
0.01	0	1478905022	30-DEC-25
0	2	1478905057	30-DEC-25
0	0.5	1478905245	30-DEC-25
0	0.4	1478905288	30-DEC-25
0	7	1478905291	30-DEC-25
0	0.5	1478905324	30-DEC-25
0	0.5	1478905329	30-DEC-25
0	0.5	1478905415	30-DEC-25
0.02	0.55	1478905418	30-DEC-25
1.2	0	1478905503	30-DEC-25
0.02	0.55	1478905545	30-DEC-25
0	0.5	1478905552	30-DEC-25
0	0.5	1478905602	30-DEC-25
0.02	0.55	1478905615	30-DEC-25
0.02	0.55	1478905846	30-DEC-25
30	0	1478905921	30-DEC-25
0	0.5	1478906012	30-DEC-25
0.02	0.55	1478906076	30-DEC-25
0	0.5	1478906256	30-DEC-25
1.5	0	1478906345	30-DEC-25
0.02	0.55	1478906468	30-DEC-25
0	0.4	1478906480	30-DEC-25
0.1	0	1478906489	30-DEC-25
0	0.5	1478906584	30-DEC-25
0	0.5	1478906661	30-DEC-25
0	5.5	1478906706	30-DEC-25
0	0.5	1478906773	30-DEC-25
0	0.5	1478906838	30-DEC-25
0	0.5	1478906913	30-DEC-25
0	0.25	1478906949	30-DEC-25
0	0.25	1478906993	30-DEC-25
0.02	0.55	1478907050	30-DEC-25
0.02	0.55	1478907071	30-DEC-25
0	0.5	1478907072	30-DEC-25
0	0.5	1478907262	30-DEC-25
0	0.5	1478907295	30-DEC-25
0.25	0	1478907419	30-DEC-25
0	0.5	1478907505	30-DEC-25
0.9	0	1478907651	30-DEC-25
0	0.5	1478907703	30-DEC-25
0.02	0.55	1478907856	30-DEC-25
0.02	0.45	1478907867	30-DEC-25
0	0.1	1478907939	30-DEC-25
1	0	1478908086	30-DEC-25
0	0.5	1478908238	30-DEC-25
0.02	0.55	1478908258	30-DEC-25
0.02	1.05	1478908279	30-DEC-25
0	0.25	1478908315	30-DEC-25
0	0.5	1478908375	30-DEC-25
0.02	0.55	1478908491	30-DEC-25
0.02	0.55	1478908547	30-DEC-25
0	0.25	1478908598	30-DEC-25
1	0	1478908673	30-DEC-25
0	0.5	1478908681	30-DEC-25
0	0.5	1478908787	30-DEC-25
0	0.25	1478908867	30-DEC-25
0.02	0.55	1478908898	30-DEC-25
0	0.5	1478908930	30-DEC-25
0.02	0.55	1478908987	30-DEC-25
0	0.25	1478909319	30-DEC-25
0.02	0.55	1478909336	30-DEC-25
0.1	0	1478909459	30-DEC-25
0	0.25	1478909463	30-DEC-25
0.5	0	1478909502	30-DEC-25
0	0.5	1478909580	30-DEC-25
0	0.25	1478909686	30-DEC-25
0.3	0	1478909845	30-DEC-25
0	0.5	1478909991	30-DEC-25
0	0.7	1478910025	30-DEC-25
0.02	1.05	1478910057	30-DEC-25
0.02	1.05	1478910068	30-DEC-25
0	1	1478910086	30-DEC-25
0	0.5	1478910088	30-DEC-25
0	0.5	1478910100	30-DEC-25
0	0.5	1478910127	30-DEC-25
0	0.5	1478910208	30-DEC-25
0.6	0	1478910250	30-DEC-25
0	0.5	1478910350	30-DEC-25
0	0.5	1478910467	30-DEC-25
1	0	1478910508	30-DEC-25
0	0.5	1478910531	30-DEC-25
0	0.5	1478910591	30-DEC-25
0.02	0.55	1478910736	30-DEC-25
0	0.3	1478910841	30-DEC-25
0	0.5	1478910849	30-DEC-25
0	0.5	1478910883	30-DEC-25
0.2	0	1478910892	30-DEC-25
0	0.12	1478910893	30-DEC-25
0.1	0	1478910898	30-DEC-25
0	12	1478911212	30-DEC-25
0	0.5	1478911241	30-DEC-25
0.02	0.55	1478911341	30-DEC-25
0	0.5	1478911479	30-DEC-25
0.7	0	1478911565	30-DEC-25
0.02	0.55	1478911632	30-DEC-25
0	0.5	1478911729	30-DEC-25
0.02	5.1	1478911757	30-DEC-25
0.02	0.55	1478911820	30-DEC-25
0	0.25	1478912043	30-DEC-25
0	0.5	1478912095	30-DEC-25
0.4	0	1478912231	30-DEC-25
0.02	0.55	1478912271	30-DEC-25
0	0.5	1478912281	30-DEC-25
0.05	0	1478912297	30-DEC-25
0	0.12	1478912375	30-DEC-25
0.02	0.55	1478912376	30-DEC-25
0.02	0.55	1478912454	30-DEC-25
0	0.5	1478912492	30-DEC-25
0	0.12	1478912567	30-DEC-25
3	0	1478912575	30-DEC-25
0	0.12	1478912650	30-DEC-25
0.02	0.55	1478912662	30-DEC-25
0	0.1	1478912729	30-DEC-25
0	0.5	1478912735	30-DEC-25
0	0.12	1478912736	30-DEC-25
0	0.5	1478912744	30-DEC-25
0.5	0	1478912759	30-DEC-25
0.5	0	1478912827	30-DEC-25
0	0.25	1478912838	30-DEC-25
0	0.12	1478913022	30-DEC-25
0.02	0.55	1478913054	30-DEC-25
0.6	0	1478913089	30-DEC-25
0	0.5	1478913177	30-DEC-25
0	0.2	1478913303	30-DEC-25
0.02	0.55	1478913361	30-DEC-25
0	0.5	1478913403	30-DEC-25
0	0.5	1478913413	30-DEC-25
0	0.12	1478913433	30-DEC-25
0	0.25	1478913495	30-DEC-25
0.02	0.55	1478913664	30-DEC-25
1.6	0	1478913680	30-DEC-25
0	0.5	1478913835	30-DEC-25
0	0.25	1478913873	30-DEC-25
0	0.5	1478913987	30-DEC-25
0.02	0.55	1478914051	30-DEC-25
0.02	3.55	1478914149	30-DEC-25
0.02	0.55	1478914216	30-DEC-25
0	0.25	1478914316	30-DEC-25
0	0.5	1478914373	30-DEC-25
0.02	0.55	1478914380	30-DEC-25
0	0.5	1478914426	30-DEC-25
1	0	1478914444	30-DEC-25
0.02	0.55	1478914450	30-DEC-25
3.5	0	1478914485	30-DEC-25
0	0.5	1478914563	30-DEC-25
0	0.5	1478914570	30-DEC-25
0.02	0.55	1478914571	30-DEC-25
0	0.5	1478914599	30-DEC-25
0.02	0.55	1478914610	30-DEC-25
0	0.1	1478914756	30-DEC-25
0	0.12	1478914792	30-DEC-25
0.02	1.05	1478914793	30-DEC-25
0.02	0.3	1478914934	30-DEC-25
0	0.25	1478915052	30-DEC-25
0	0.5	1478915111	30-DEC-25
0.1	0	1478915133	30-DEC-25
0	0.5	1478915145	30-DEC-25
0	0.5	1478915192	30-DEC-25
0	0.5	1478915235	30-DEC-25
0	0.5	1478915274	30-DEC-25
0.4	0	1478915345	30-DEC-25
0	0.5	1478915382	30-DEC-25
0	0.12	1478915396	30-DEC-25
0	0.3	1478915435	30-DEC-25
0.31	0	1478915563	30-DEC-25
0	0.25	1478915598	30-DEC-25
0	0.25	1478915688	30-DEC-25
0	0.5	1478915790	30-DEC-25
0	0.5	1478915883	30-DEC-25
0.02	0.55	1478915910	30-DEC-25
0	0.5	1478916033	30-DEC-25
0	0.5	1478916249	30-DEC-25
0	0.5	1478916258	30-DEC-25
0	0.5	1478916326	30-DEC-25
0	0.5	1478916363	30-DEC-25
0	0.25	1478916427	30-DEC-25
0	0.5	1478916562	30-DEC-25
0	0.5	1478916601	30-DEC-25
0	0.12	1478916701	30-DEC-25
0.02	0.55	1478917057	30-DEC-25
0	0.2	1478917096	30-DEC-25
0	0.5	1478917107	30-DEC-25
0	0.5	1478917172	30-DEC-25
0	0.5	1478917190	30-DEC-25
0	0.5	1478917233	30-DEC-25
0.02	0.55	1478917321	30-DEC-25
0.02	0.55	1478917364	30-DEC-25
0.02	0.55	1478917524	30-DEC-25
0	0.5	1478917544	30-DEC-25
0.02	1.05	1478917734	30-DEC-25
0	0.5	1478917834	30-DEC-25
0	0.9	1478917848	30-DEC-25
0.02	0.3	1478917878	30-DEC-25
0.1	0	1478917892	30-DEC-25
0.5	0	1478917896	30-DEC-25
0.27	0	1478917904	30-DEC-25
0	0.5	1478917991	30-DEC-25
0	0.5	1478918033	30-DEC-25
0	0.5	1478918067	30-DEC-25
0	0.5	1478918169	30-DEC-25
0	0.5	1478918284	30-DEC-25
0	1	1478918297	30-DEC-25
0	0.5	1478918357	30-DEC-25
0	0.5	1478918405	30-DEC-25
0.02	0.55	1478918453	30-DEC-25
0	0.12	1478918499	30-DEC-25
0	0.1	1478918541	30-DEC-25
0	0.25	1478918559	30-DEC-25
0	0.25	1478918754	30-DEC-25
0	0.5	1478918765	30-DEC-25
0.1	0	1478918791	30-DEC-25
0	0.5	1478919088	30-DEC-25
0.3	0	1478919131	30-DEC-25
0	0.12	1478919224	30-DEC-25
0	0.5	1478919227	30-DEC-25
0	0.25	1478919228	30-DEC-25
0	0.5	1478919342	30-DEC-25
0	2	1478919514	30-DEC-25
0	0.5	1478919600	30-DEC-25
0.02	0.55	1478919724	30-DEC-25
0	0.5	1478919735	30-DEC-25
0	0.5	1478919825	30-DEC-25
0.02	0.55	1478919830	30-DEC-25
0	0.25	1478919832	30-DEC-25
0.3	0	1478919849	30-DEC-25
0	0.5	1478919914	30-DEC-25
0.02	0.55	1478920028	30-DEC-25
0	0.12	1478920105	30-DEC-25
0	0.18	1478920149	30-DEC-25
0	0.25	1478920262	30-DEC-25
0.02	0.55	1478920333	30-DEC-25
0	0.12	1478920365	30-DEC-25
0	0.5	1478920385	30-DEC-25
0	0.5	1478920515	30-DEC-25
0	0.5	1478920618	30-DEC-25
0	1	1478920651	30-DEC-25
0	0.5	1478920706	30-DEC-25
0	13	1478920732	30-DEC-25
0	0.5	1478920832	30-DEC-25
0	0.5	1478920939	30-DEC-25
0.5	0	1478920978	30-DEC-25
0	0.12	1478920982	30-DEC-25
0.12	0	1478920985	30-DEC-25
0.02	0.3	1478921037	30-DEC-25
0	0.5	1478921083	30-DEC-25
0	0.5	1478921088	30-DEC-25
0	2	1478921307	30-DEC-25
0	0.5	1478921316	30-DEC-25
0	0.25	1478921345	30-DEC-25
0	0.5	1478921566	30-DEC-25
0.02	1.05	1478921630	30-DEC-25
0.02	0.55	1478921669	30-DEC-25
0.02	0.55	1478921792	30-DEC-25
0	0.5	1478921932	30-DEC-25
0.5	0	1478922040	30-DEC-25
0.02	0.55	1478922119	30-DEC-25
0.4	0	1478922209	30-DEC-25
0.02	0.55	1478922273	30-DEC-25
0.02	0.55	1478922276	30-DEC-25
0.02	0.55	1478922342	30-DEC-25
0.02	0.55	1478922353	30-DEC-25
0	0.5	1478922449	30-DEC-25
0.02	0.55	1478922475	30-DEC-25
0.02	0.55	1478922477	30-DEC-25
0	0.5	1478922508	30-DEC-25
0	0.5	1478922549	30-DEC-25
0	0.5	1478922584	30-DEC-25
0	0.5	1478922708	30-DEC-25
0	0.5	1478922832	30-DEC-25
0.02	0.55	1478922854	30-DEC-25
0	0.5	1478922861	30-DEC-25
1	0	1478922864	30-DEC-25
0	0.5	1478923053	30-DEC-25
0	0.5	1478923147	30-DEC-25
